name,owner,url,createdAt,updatedAt,primaryLanguage,pullRequests,releases,totalIssues,closedIssues
cypress,cypress-io,https://github.com/cypress-io/cypress,2015-03-04T00:46:28Z,2026-03-06T01:50:12Z,TypeScript,8075,387,15321,14121
hacker-scripts,NARKOZ,https://github.com/NARKOZ/hacker-scripts,2015-11-21T19:05:09Z,2026-03-05T21:15:12Z,JavaScript,63,0,104,68
odoo,odoo,https://github.com/odoo/odoo,2014-05-13T15:38:58Z,2026-03-06T00:57:28Z,Python,6182,0,18815,15253
lx-music-desktop,lyswhut,https://github.com/lyswhut/lx-music-desktop,2019-08-14T14:31:08Z,2026-03-06T01:24:23Z,TypeScript,88,112,2353,1275
open-source-ios-apps,dkhamsing,https://github.com/dkhamsing/open-source-ios-apps,2015-01-26T23:32:34Z,2026-03-06T01:15:57Z,None,1543,37,333,333
alist,AlistGo,https://github.com/AlistGo/alist,2020-12-23T17:40:29Z,2026-03-06T01:49:39Z,Go,899,143,4433,3890
jellyfin,jellyfin,https://github.com/jellyfin/jellyfin,2018-12-09T06:36:45Z,2026-03-06T01:30:24Z,C#,5176,102,8191,7558
json,nlohmann,https://github.com/nlohmann/json,2013-07-04T08:47:49Z,2026-03-06T01:24:03Z,C++,1007,45,2367,2331
dbeaver,dbeaver,https://github.com/dbeaver/dbeaver,2015-10-21T08:26:28Z,2026-03-05T23:31:11Z,Java,6727,243,20010,16848
mem0,mem0ai,https://github.com/mem0ai/mem0,2023-06-20T08:58:36Z,2026-03-06T01:42:56Z,Python,1819,273,1396,938
huginn,huginn,https://github.com/huginn/huginn,2013-03-10T06:00:31Z,2026-03-06T00:13:11Z,Ruby,1056,1,2179,1576
query,TanStack,https://github.com/TanStack/query,2019-09-10T19:23:58Z,2026-03-06T00:04:04Z,TypeScript,3200,1000,2273,2203
winutil,ChrisTitusTech,https://github.com/ChrisTitusTech/winutil,2022-04-28T02:25:19Z,2026-03-06T01:11:00Z,PowerShell,1066,34,2146,2141
dayjs,iamkun,https://github.com/iamkun/dayjs,2018-04-10T09:26:44Z,2026-03-05T12:55:34Z,JavaScript,715,125,1825,867
julia,JuliaLang,https://github.com/JuliaLang/julia,2011-04-21T07:01:50Z,2026-03-06T01:45:07Z,Julia,26883,195,25836,21992
RxJava,ReactiveX,https://github.com/ReactiveX/RxJava,2013-01-08T20:11:48Z,2026-03-05T13:24:23Z,Java,3377,243,3181,3167
algorithm-visualizer,algorithm-visualizer,https://github.com/algorithm-visualizer/algorithm-visualizer,2016-05-15T00:27:45Z,2026-03-06T00:00:52Z,JavaScript,183,0,123,76
TrendRadar,sansan0,https://github.com/sansan0/TrendRadar,2025-04-28T11:42:16Z,2026-03-06T01:33:28Z,Python,1,0,396,361
pandas,pandas-dev,https://github.com/pandas-dev/pandas,2010-08-24T01:37:33Z,2026-03-05T22:40:14Z,Python,27965,118,28153,24714
moment,moment,https://github.com/moment/moment,2011-03-01T02:46:06Z,2026-03-05T15:39:50Z,JavaScript,714,0,4166,3915
terraform,hashicorp,https://github.com/hashicorp/terraform,2014-03-13T22:25:48Z,2026-03-06T01:14:46Z,Go,13205,403,21614,19844
context7,upstash,https://github.com/upstash/context7,2025-03-26T23:40:39Z,2026-03-06T01:29:18Z,TypeScript,265,49,1670,1522
x64dbg,x64dbg,https://github.com/x64dbg/x64dbg,2015-04-11T20:48:23Z,2026-03-05T21:58:37Z,C++,774,4,2686,2110
Fooocus,lllyasviel,https://github.com/lllyasviel/Fooocus,2023-08-09T18:43:40Z,2026-03-06T00:43:50Z,Python,448,21,1642,1419
type-challenges,type-challenges,https://github.com/type-challenges/type-challenges,2020-07-23T14:33:11Z,2026-03-05T22:40:38Z,TypeScript,600,0,37045,3998
expo,expo,https://github.com/expo/expo,2016-08-15T17:14:25Z,2026-03-06T00:29:45Z,TypeScript,20634,0,18133,17803
open-source-mac-os-apps,serhii-londar,https://github.com/serhii-londar/open-source-mac-os-apps,2017-11-03T02:35:33Z,2026-03-06T01:50:33Z,None,614,0,219,210
kubernetes-the-hard-way,kelseyhightower,https://github.com/kelseyhightower/kubernetes-the-hard-way,2016-07-07T14:15:27Z,2026-03-05T22:52:41Z,None,73,0,438,416
big-list-of-naughty-strings,minimaxir,https://github.com/minimaxir/big-list-of-naughty-strings,2015-08-08T20:57:20Z,2026-03-05T17:31:33Z,Python,89,0,101,32
design-patterns-for-humans,kamranahmedse,https://github.com/kamranahmedse/design-patterns-for-humans,2017-02-16T21:24:39Z,2026-03-05T15:43:42Z,None,50,0,52,47
htmx,bigskysoftware,https://github.com/bigskysoftware/htmx,2020-04-13T16:17:51Z,2026-03-06T00:36:21Z,JavaScript,1049,27,1671,1068
gogs,gogs,https://github.com/gogs/gogs,2014-02-12T01:57:08Z,2026-03-06T00:43:33Z,Go,1869,96,5176,4255
jadx,skylot,https://github.com/skylot/jadx,2013-03-18T17:08:21Z,2026-03-06T01:48:22Z,Java,621,34,2050,1635
Projects,karan,https://github.com/karan/Projects,2013-07-04T13:37:27Z,2026-03-05T23:38:00Z,None,19,0,92,37
llama_index,run-llama,https://github.com/run-llama/llama_index,2022-11-02T04:24:54Z,2026-03-06T00:45:11Z,Python,7639,425,6935,6718
freqtrade,freqtrade,https://github.com/freqtrade/freqtrade,2017-05-17T23:48:53Z,2026-03-06T01:36:06Z,Python,6325,110,5559,5529
whisper.cpp,ggml-org,https://github.com/ggml-org/whisper.cpp,2022-09-25T18:26:37Z,2026-03-06T01:29:30Z,C++,932,31,1871,873
awesome-java,akullpp,https://github.com/akullpp/awesome-java,2014-07-09T10:12:43Z,2026-03-06T00:54:52Z,None,733,0,139,136
chinese-independent-developer,1c7,https://github.com/1c7/chinese-independent-developer,2017-09-21T11:08:23Z,2026-03-06T00:57:46Z,None,411,0,243,239
react,typescript-cheatsheets,https://github.com/typescript-cheatsheets/react,2018-06-02T04:08:16Z,2026-03-06T01:28:59Z,JavaScript,375,0,224,224
awesome-react-components,brillout,https://github.com/brillout/awesome-react-components,2016-06-24T15:19:33Z,2026-03-06T00:06:27Z,None,343,0,56,45
PythonDataScienceHandbook,jakevdp,https://github.com/jakevdp/PythonDataScienceHandbook,2016-08-10T14:24:36Z,2026-03-06T01:40:11Z,Jupyter Notebook,28,0,208,79
serverless,serverless,https://github.com/serverless/serverless,2015-04-21T03:48:40Z,2026-03-05T09:41:52Z,JavaScript,4849,480,6598,5481
v2ray-core,v2ray,https://github.com/v2ray/v2ray-core,2015-09-04T11:42:53Z,2026-03-05T13:26:29Z,Go,203,247,2596,2593
quill,slab,https://github.com/slab/quill,2012-07-30T23:23:18Z,2026-03-06T00:28:14Z,TypeScript,382,95,3821,3269
okhttp,square,https://github.com/square/okhttp,2012-07-23T13:42:55Z,2026-03-05T13:21:38Z,Kotlin,3965,0,4246,4180
brew,Homebrew,https://github.com/Homebrew/brew,2016-03-06T05:08:38Z,2026-03-05T23:08:08Z,Ruby,13794,473,4995,4987
pixijs,pixijs,https://github.com/pixijs/pixijs,2013-01-21T22:40:50Z,2026-03-06T01:44:11Z,TypeScript,3805,303,6071,5800
Made-With-ML,GokuMohandas,https://github.com/GokuMohandas/Made-With-ML,2018-11-05T03:44:27Z,2026-03-05T22:50:46Z,Jupyter Notebook,147,1,77,59
discourse,discourse,https://github.com/discourse/discourse,2013-01-12T00:25:55Z,2026-03-06T00:53:22Z,Ruby,33403,0,0,0
Pake,tw93,https://github.com/tw93/Pake,2022-10-14T09:32:57Z,2026-03-05T23:24:54Z,Rust,110,41,474,473
OpenCut,OpenCut-app,https://github.com/OpenCut-app/OpenCut,2025-06-22T08:02:17Z,2026-03-06T01:26:36Z,TypeScript,187,2,249,85
metabase,metabase,https://github.com/metabase/metabase,2015-02-02T19:25:47Z,2026-03-05T23:02:07Z,Clojure,39479,733,24378,20723
awesome-design-patterns,DovAmir,https://github.com/DovAmir/awesome-design-patterns,2018-06-04T17:47:48Z,2026-03-06T01:33:55Z,None,30,0,16,5
plane,makeplane,https://github.com/makeplane/plane,2022-11-19T12:55:01Z,2026-03-06T01:52:33Z,TypeScript,6278,54,1565,964
ClickHouse,ClickHouse,https://github.com/ClickHouse/ClickHouse,2016-06-02T08:28:18Z,2026-03-06T01:37:48Z,C++,59088,746,27422,22869
ai-hedge-fund,virattt,https://github.com/virattt/ai-hedge-fund,2024-11-29T16:30:01Z,2026-03-06T01:43:22Z,Python,40,0,230,203
learn-regex,ziishaned,https://github.com/ziishaned/learn-regex,2017-07-22T12:21:03Z,2026-03-05T22:34:30Z,None,132,0,87,36
30-Days-Of-JavaScript,Asabeneh,https://github.com/Asabeneh/30-Days-Of-JavaScript,2019-12-23T14:07:40Z,2026-03-06T01:31:38Z,JavaScript,100,0,178,60
text-generation-webui,oobabooga,https://github.com/oobabooga/text-generation-webui,2022-12-21T04:17:37Z,2026-03-06T01:34:46Z,Python,1235,92,4097,1455
frontend-dev-bookmarks,dypsilon,https://github.com/dypsilon/frontend-dev-bookmarks,2013-06-22T13:23:55Z,2026-03-06T00:06:29Z,None,129,1,109,82
ruff,astral-sh,https://github.com/astral-sh/ruff,2022-08-09T17:17:44Z,2026-03-06T00:18:34Z,Rust,13606,402,7797,6158
acme.sh,acmesh-official,https://github.com/acmesh-official/acme.sh,2015-12-26T12:56:33Z,2026-03-05T22:30:15Z,Shell,1511,46,3511,2387
AI-For-Beginners,microsoft,https://github.com/microsoft/AI-For-Beginners,2021-03-03T16:27:36Z,2026-03-06T00:11:22Z,Jupyter Notebook,289,0,149,148
monaco-editor,microsoft,https://github.com/microsoft/monaco-editor,2016-06-07T16:56:31Z,2026-03-06T01:48:30Z,JavaScript,558,187,3965,3229
tldraw,tldraw,https://github.com/tldraw/tldraw,2021-05-09T11:48:37Z,2026-03-05T22:27:43Z,TypeScript,4427,101,2153,1877
architecture-samples,android,https://github.com/android/architecture-samples,2016-02-05T13:42:07Z,2026-03-05T13:33:03Z,Kotlin,232,0,491,349
ghostty,ghostty-org,https://github.com/ghostty-org/ghostty,2022-03-29T17:38:26Z,2026-03-06T01:49:30Z,Zig,3606,1,2015,1888
GitHubDaily,GitHubDaily,https://github.com/GitHubDaily/GitHubDaily,2018-12-30T13:56:58Z,2026-03-06T01:16:33Z,None,3,0,712,181
prisma,prisma,https://github.com/prisma/prisma,2019-06-20T13:33:47Z,2026-03-05T22:40:42Z,TypeScript,6747,242,11823,9435
awesome-cheatsheets,LeCoupa,https://github.com/LeCoupa/awesome-cheatsheets,2017-11-09T02:47:15Z,2026-03-05T09:38:43Z,JavaScript,171,0,100,59
JeecgBoot,jeecgboot,https://github.com/jeecgboot/JeecgBoot,2018-11-26T10:40:00Z,2026-03-06T01:49:34Z,Java,126,68,8155,8120
AdminLTE,ColorlibHQ,https://github.com/ColorlibHQ/AdminLTE,2013-12-25T02:52:40Z,2026-03-05T16:08:22Z,CSS,1565,77,2907,2769
jest,jestjs,https://github.com/jestjs/jest,2013-12-10T00:18:04Z,2026-03-06T01:02:33Z,TypeScript,5774,213,8178,7971
zx,google,https://github.com/google/zx,2021-05-05T05:50:01Z,2026-03-05T16:32:37Z,JavaScript,603,100,511,492
nvm-windows,coreybutler,https://github.com/coreybutler/nvm-windows,2014-09-20T16:37:28Z,2026-03-06T01:13:41Z,Go,107,23,950,875
crewAI,crewAIInc,https://github.com/crewAIInc/crewAI,2023-10-27T03:26:59Z,2026-03-06T01:47:42Z,Python,1393,141,1765,1689
bevy,bevyengine,https://github.com/bevyengine/bevy,2020-01-18T21:13:55Z,2026-03-05T21:57:59Z,Rust,7483,53,8011,5350
MediaCrawler,NanmiCoder,https://github.com/NanmiCoder/MediaCrawler,2023-06-09T12:14:34Z,2026-03-06T01:52:17Z,Python,132,0,567,435
Rocket.Chat,RocketChat,https://github.com/RocketChat/Rocket.Chat,2015-05-19T07:36:09Z,2026-03-06T01:44:03Z,TypeScript,15683,1000,16818,14498
CppCoreGuidelines,isocpp,https://github.com/isocpp/CppCoreGuidelines,2015-08-19T20:22:52Z,2026-03-05T20:04:21Z,CSS,825,4,1230,990
meteor,meteor,https://github.com/meteor/meteor,2012-01-19T01:58:17Z,2026-03-05T13:29:11Z,JavaScript,2664,0,9256,9020
spotube,KRTirtho,https://github.com/KRTirtho/spotube,2021-02-14T03:17:58Z,2026-03-06T00:59:13Z,Dart,257,43,2024,1304
TTS,coqui-ai,https://github.com/coqui-ai/TTS,2020-05-20T15:45:28Z,2026-03-06T00:07:20Z,Python,467,98,1229,1225
hyper,vercel,https://github.com/vercel/hyper,2016-07-01T06:01:21Z,2026-03-06T01:44:51Z,TypeScript,3291,88,3821,2874
slidev,slidevjs,https://github.com/slidevjs/slidev,2021-04-24T01:25:23Z,2026-03-05T23:48:02Z,TypeScript,804,419,1295,1139
penpot,penpot,https://github.com/penpot/penpot,2015-12-29T22:09:07Z,2026-03-06T01:11:37Z,Clojure,5511,69,2171,1625
Leaflet,Leaflet,https://github.com/Leaflet/Leaflet,2010-09-22T16:57:44Z,2026-03-05T21:28:38Z,JavaScript,3237,34,5342,4943
legado,gedoor,https://github.com/gedoor/legado,2019-05-22T04:18:58Z,2026-03-06T01:22:55Z,Kotlin,1139,115,3199,3171
react-hook-form,react-hook-form,https://github.com/react-hook-form/react-hook-form,2019-03-05T23:47:10Z,2026-03-06T01:02:39Z,TypeScript,2141,600,4926,4841
nanochat,karpathy,https://github.com/karpathy/nanochat,2025-10-13T13:46:35Z,2026-03-06T01:32:19Z,Python,73,0,118,102
airflow,apache,https://github.com/apache/airflow,2015-04-13T18:04:58Z,2026-03-06T00:43:30Z,Python,34176,114,13888,12543
grpc,grpc,https://github.com/grpc/grpc,2014-12-08T18:58:53Z,2026-03-06T01:02:32Z,C++,20508,364,11918,11223
edex-ui,GitSquared,https://github.com/GitSquared/edex-ui,2017-01-28T09:35:02Z,2026-03-06T01:51:30Z,JavaScript,399,29,559,553
pyenv,pyenv,https://github.com/pyenv/pyenv,2012-08-31T06:57:52Z,2026-03-06T00:14:35Z,Shell,1039,150,1882,1832
reactjs-interview-questions,sudheerj,https://github.com/sudheerj/reactjs-interview-questions,2018-05-31T17:17:01Z,2026-03-05T21:06:06Z,JavaScript,170,0,113,109
awesome-compose,docker,https://github.com/docker/awesome-compose,2020-02-13T08:51:42Z,2026-03-06T01:31:58Z,HTML,149,0,140,43
build-web-application-with-golang,astaxie,https://github.com/astaxie/build-web-application-with-golang,2012-08-02T11:49:35Z,2026-03-05T22:34:26Z,Go,757,0,306,183
parcel,parcel-bundler,https://github.com/parcel-bundler/parcel,2017-08-07T16:36:47Z,2026-03-05T16:04:07Z,JavaScript,2600,52,5521,5052
EasySpider,NaiboWang,https://github.com/NaiboWang/EasySpider,2020-07-18T02:41:27Z,2026-03-06T01:15:43Z,JavaScript,44,10,757,495
iina,iina,https://github.com/iina/iina,2016-12-19T07:18:45Z,2026-03-05T23:47:37Z,Swift,882,47,4376,2506
react-use,streamich,https://github.com/streamich/react-use,2018-10-27T10:16:05Z,2026-03-05T19:58:04Z,TypeScript,1533,256,609,245
awesome-remote-job,lukasz-madon,https://github.com/lukasz-madon/awesome-remote-job,2015-01-02T00:31:34Z,2026-03-06T00:06:34Z,None,593,0,89,75
retrofit,square,https://github.com/square/retrofit,2010-09-06T21:39:43Z,2026-03-05T18:42:07Z,HTML,1343,4,2764,2637
babel,babel,https://github.com/babel/babel,2014-09-28T13:38:23Z,2026-03-05T23:02:26Z,TypeScript,6545,452,9056,8464
front-end-interview-handbook,yangshun,https://github.com/yangshun/front-end-interview-handbook,2018-01-13T19:40:08Z,2026-03-05T23:29:05Z,MDX,350,0,102,91
TensorFlow-Examples,aymericdamien,https://github.com/aymericdamien/TensorFlow-Examples,2015-11-11T14:21:19Z,2026-03-05T21:23:02Z,Jupyter Notebook,88,0,238,71
streamlit,streamlit,https://github.com/streamlit/streamlit,2019-08-24T00:14:52Z,2026-03-06T01:39:35Z,Python,6861,116,5781,4655
upscayl,upscayl,https://github.com/upscayl/upscayl,2022-07-30T17:19:20Z,2026-03-06T01:17:33Z,TypeScript,0,29,1035,981
Summer2026-Internships,SimplifyJobs,https://github.com/SimplifyJobs/Summer2026-Internships,2020-05-23T20:53:18Z,2026-03-06T01:31:46Z,Python,1674,0,7246,7245
jsoncrack.com,AykutSarac,https://github.com/AykutSarac/jsoncrack.com,2022-01-30T15:25:18Z,2026-03-06T00:54:23Z,TypeScript,89,22,281,246
fuels-rs,FuelLabs,https://github.com/FuelLabs/fuels-rs,2021-10-31T22:33:54Z,2026-03-05T07:22:45Z,Rust,908,120,663,613
cobra,spf13,https://github.com/spf13/cobra,2013-09-03T20:40:26Z,2026-03-06T01:14:44Z,Go,626,27,1238,997
fuels-ts,FuelLabs,https://github.com/FuelLabs/fuels-ts,2021-09-03T18:11:03Z,2026-03-05T08:25:54Z,TypeScript,1979,156,1457,1400
LocalAI,mudler,https://github.com/mudler/LocalAI,2023-03-18T22:58:02Z,2026-03-06T00:44:10Z,Go,4937,97,1279,1160
TrafficMonitor,zhongyang219,https://github.com/zhongyang219/TrafficMonitor,2017-07-30T02:51:17Z,2026-03-06T00:57:04Z,C++,67,26,1976,729
sentry,getsentry,https://github.com/getsentry/sentry,2010-08-30T22:06:41Z,2026-03-06T00:53:16Z,Python,81858,163,16718,14835
helix,helix-editor,https://github.com/helix-editor/helix,2020-06-01T04:26:56Z,2026-03-06T00:45:31Z,Rust,4613,30,5737,4729
milvus,milvus-io,https://github.com/milvus-io/milvus,2019-09-16T06:43:43Z,2026-03-05T18:41:03Z,Go,24815,153,15199,14362
pm2,Unitech,https://github.com/Unitech/pm2,2013-05-21T03:25:25Z,2026-03-06T00:59:57Z,JavaScript,558,134,5118,4103
copyparty,9001,https://github.com/9001/copyparty,2019-05-26T15:28:33Z,2026-03-06T00:49:18Z,Python,169,336,854,642
spark,apache,https://github.com/apache/spark,2014-02-25T08:00:08Z,2026-03-05T21:23:08Z,Scala,9,0,14,3
cli,cli,https://github.com/cli/cli,2019-10-03T15:24:53Z,2026-03-06T01:50:27Z,Go,2815,189,5781,4879
CPlusPlusThings,Light-City,https://github.com/Light-City/CPlusPlusThings,2019-07-14T08:45:45Z,2026-03-06T01:53:34Z,C++,72,0,230,218
kong,Kong,https://github.com/Kong/kong,2014-11-17T23:56:08Z,2026-03-05T22:12:48Z,Lua,6501,145,4590,4532
zig,ziglang,https://github.com/ziglang/zig,2015-08-06T00:51:28Z,2026-03-05T19:50:21Z,Zig,9540,21,13518,10187
python-patterns,faif,https://github.com/faif/python-patterns,2012-06-06T21:02:35Z,2026-03-05T23:58:17Z,Python,289,0,97,86
what-happens-when,alex,https://github.com/alex/what-happens-when,2013-11-07T04:30:06Z,2026-03-05T13:20:55Z,None,108,0,296,54
tmux,tmux,https://github.com/tmux/tmux,2015-06-03T23:32:55Z,2026-03-06T01:47:12Z,C,2,39,3897,3862
mitmproxy,mitmproxy,https://github.com/mitmproxy/mitmproxy,2010-02-16T04:10:13Z,2026-03-05T23:59:38Z,Python,2730,79,3641,3277
git-flight-rules,k88hudson,https://github.com/k88hudson/git-flight-rules,2014-07-22T20:35:09Z,2026-03-05T22:34:27Z,None,226,0,73,57
fanqiang,bannedbook,https://github.com/bannedbook/fanqiang,2015-01-14T00:34:25Z,2026-03-06T01:52:16Z,Kotlin,3,3,812,485
pandoc,jgm,https://github.com/jgm/pandoc,2010-03-20T20:34:23Z,2026-03-05T23:49:59Z,Haskell,1760,153,8180,7214
Umi-OCR,hiroi-sora,https://github.com/hiroi-sora/Umi-OCR,2022-03-28T04:01:46Z,2026-03-06T01:49:37Z,Python,58,31,840,517
RSSHub,DIYgod,https://github.com/DIYgod/RSSHub,2018-04-02T14:43:21Z,2026-03-06T01:40:02Z,TypeScript,12099,0,6319,5960
Alamofire,Alamofire,https://github.com/Alamofire/Alamofire,2014-07-31T05:56:19Z,2026-03-05T10:02:20Z,Swift,664,104,2812,2779
Files,files-community,https://github.com/files-community/Files,2019-01-04T18:19:14Z,2026-03-06T00:57:48Z,C#,5511,130,11065,10560
exo,exo-explore,https://github.com/exo-explore/exo,2024-06-24T18:36:22Z,2026-03-06T01:21:02Z,Python,601,13,731,625
ailearning,apachecn,https://github.com/apachecn/ailearning,2017-02-25T08:53:02Z,2026-03-05T21:23:12Z,Python,478,2,116,113
diagrams,mingrammer,https://github.com/mingrammer/diagrams,2020-02-02T15:23:24Z,2026-03-05T18:21:18Z,Python,341,46,539,224
zod,colinhacks,https://github.com/colinhacks/zod,2020-03-07T20:59:08Z,2026-03-06T00:09:03Z,TypeScript,975,201,3008,2844
gradio,gradio-app,https://github.com/gradio-app/gradio,2018-12-19T08:24:04Z,2026-03-06T01:46:32Z,Python,5357,1000,6464,6024
fd,sharkdp,https://github.com/sharkdp/fd,2017-05-09T21:27:10Z,2026-03-06T00:00:17Z,Rust,708,41,951,817
chatgpt-on-wechat,zhayujie,https://github.com/zhayujie/chatgpt-on-wechat,2022-08-07T08:33:41Z,2026-03-06T01:49:41Z,Python,286,66,2023,1715
full-stack-fastapi-template,fastapi,https://github.com/fastapi/full-stack-fastapi-template,2019-02-23T15:08:34Z,2026-03-06T00:26:58Z,TypeScript,621,12,436,436
